uf;ano;nom_cnaediv.x;nom_cnaediv;cod_cnaediv;empresa;emprego;Massa Salarial;salario;rlv;rlv_def;mass_sal_def;salario_def;tam_empr;pr;ql;hhm;empresa_norm1;emprego_norm;rlv_def_norm;mass_sal_def_norm;salario_def_norm;tam_empr_norm;pr_norm;ql_norm;hhm_norm
Sergipe;2013;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;176;4494;5414263.09;1204.775943;722641;1015282.824;7592527.606;1689.480998;25.53409091;0.01;1.789912295;0.007;-0.207;-0.317;-0.097;-0.223;0.083;0.004;0.000;0.001;0.000
Sergipe;2013;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;208;2812;2361861.96;839.9224609;155386;218311.3563;3312085.474;1177.839784;13.51923077;0.00;0.487311374;-0.004;-1.715;-1.083;-0.190;-0.501;-0.090;0.003;0.000;0.000;0.000
Sergipe;2013;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;30;5715;4752747.79;831.6269099;339777;477373.6225;6664871.691;1166.20677;190.5;0.01;1.743275719;0.006;-0.414;-0.421;-0.124;-0.221;-0.256;0.151;0.000;0.001;0.000
Sergipe;2013;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;52;511;471721.04;923.1331507;17313;24324.09941;661503.6911;1294.527771;9.826923077;0.00;0.319605489;-0.006;-0.466;-0.313;-0.098;-0.177;-0.279;0.000;0.000;-0.001;0.000
Sergipe;2013;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;11;453;518795.05;1145.242936;71589;100579.7928;727516.501;1605.996691;41.18181818;0.00;0.300853149;-0.006;-0.134;-0.296;-0.288;-0.308;-0.802;0.008;0.000;0.000;0.000
Sergipe;2013;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;121;621;660485.52;1063.583768;32692;45931.00318;926211.8335;1491.484434;5.132231405;0.01;0.604490784;-0.003;-0.362;-0.187;-0.077;-0.155;-0.351;-0.002;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;10;3950;12368130.49;3131.172276;119305;167618.9384;17344072.61;4390.904459;395;0.02;2.927234818;0.016;-0.012;-0.098;-1.153;-0.326;-0.552;0.167;0.000;0.002;0.000
Sergipe;2013;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;43;1566;8181080.77;5224.189508;1109587;1558927.078;11472490.45;7325.983684;36.41860465;0.01;0.670297022;-0.003;-0.259;-0.418;-0.923;-0.539;3.630;0.015;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;6;37;38510.71;1040.83;0;0;54004.32597;1459.576378;6.166666667;0.00;0.044907748;-0.008;-0.024;-0.172;-0.187;-0.315;-1.122;-0.042;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;50;1097;1230132.13;1121.360191;155937;219085.4901;1725038.477;1572.505449;21.94;0.00;0.289536335;-0.006;-0.418;-0.746;-0.419;-0.627;-0.377;-0.004;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;282;6416;7756533.84;1208.936072;1079555;1516733.272;10877139.94;1695.314829;22.75177305;0.01;1.679918983;0.006;-0.658;-0.502;-0.242;-0.380;-0.141;0.005;0.000;0.001;0.000
Sergipe;2013;metalurgia;Metalurgia;24;15;219;287895.35;1314.590639;4087;5742.077878;403721.3109;1843.476306;14.6;0.00;0.105376383;-0.007;-0.129;-0.427;-0.714;-0.540;-1.027;-0.029;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;165;1702;2267417.86;1332.207908;319125;448358.3564;3179644.655;1868.181348;10.31515152;0.00;0.383748865;-0.005;-1.154;-0.854;-0.356;-0.700;-0.125;-0.001;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;7;225;264301.82;1174.674756;56928;79981.65144;370635.6398;1647.26951;32.14285714;0.00;0.15159453;-0.007;-0.112;-0.302;-0.393;-0.309;-0.676;0.002;0.000;-0.001;0.000
Sergipe;2013;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;12;917;912543.52;995.1401527;114985;161549.5045;1279677.724;1395.504606;76.41666667;0.00;0.490231233;-0.004;-0.136;-0.351;-0.321;-0.381;-0.711;0.032;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;17;138;178744.31;1295.248623;119116;167353.4007;250656.661;1816.352616;8.117647059;0.00;0.038881838;-0.008;-0.457;-0.741;-0.588;-0.887;-0.805;-0.014;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;33;866;854710.7;986.9638568;43720;61424.91921;1198577.623;1384.038826;26.24242424;0.00;0.196228787;-0.007;-0.176;-0.889;-1.343;-1.250;-0.973;-0.008;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;3;82;135139.7;1648.045122;0;0;189509.0589;2311.086084;27.33333333;0.00;0.085965485;-0.008;-0.037;-0.197;-0.197;-0.295;-0.426;-0.063;0.000;-0.001;0.000
Sergipe;2013;fabrica_o_de_m_veis;Fabricação de móveis;31;132;2025;2002695.28;988.9853235;160820;225945.9174;2808418.975;1386.873568;15.34090909;0.01;0.859157234;-0.001;-0.573;-0.401;-0.123;-0.251;-0.210;0.005;0.000;0.000;0.000
Sergipe;2013;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;85;1092;940791.73;861.5308883;50438;70863.45094;1319290.744;1208.141707;12.84705882;0.01;0.839466522;-0.001;-0.336;-0.223;-0.096;-0.163;-0.357;0.004;0.000;0.000;0.000
Sergipe;2013;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;77;558;1078892;1933.498208;21709;30500.31041;1512951.469;2711.38256;7.246753247;0.00;0.373320934;-0.005;-0.520;-0.289;-0.110;-0.292;0.222;-0.001;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;384;7917;8844648.77;1117.171753;1655095;2463150.426;13172547.1;1663.830631;20.6171875;0.01;0.672134965;-0.003;-1.033;-2.139;-1.838;-1.442;-0.104;-0.011;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_bebidas;Fabricação de bebidas;11;18;1706;2356753.78;1381.450047;493869;734987.1988;3509969.811;2057.426619;94.77777778;0.01;1.440325372;0.004;-0.061;-0.172;-0.231;-0.165;-0.248;0.023;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;5;373;395157.8;1059.40429;37777;56220.59982;588517.9693;1577.796164;74.6;0.03;3.055759432;0.017;-0.003;-0.008;-0.059;-0.027;-1.726;0.026;0.000;0.002;0.000
Sergipe;2012;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;161;4282;4736911.28;1106.238038;612271;911195.777;7054795.343;1647.546787;26.59627329;0.01;1.751645935;0.006;-0.215;-0.320;-0.109;-0.220;0.076;0.006;0.000;0.001;0.000
Sergipe;2012;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;205;2702;2046095.77;757.2523205;209161;311278.2084;3047299.402;1127.794005;13.1804878;0.00;0.474799412;-0.004;-1.697;-1.087;-0.182;-0.481;-0.096;0.002;0.000;0.000;0.000
Sergipe;2012;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;26;5997;4684168;781.0852093;320423;476860.8745;6976243.514;1163.288897;230.6538462;0.01;1.823006664;0.007;-0.428;-0.419;-0.121;-0.211;-0.260;0.193;0.000;0.001;0.000
Sergipe;2012;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;50;621;515231.15;829.6797907;18536;27585.7013;767346.0833;1235.66197;12.42;0.00;0.385479476;-0.005;-0.470;-0.314;-0.098;-0.172;-0.267;0.002;0.000;-0.001;0.000
Sergipe;2012;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;11;437;454768.82;1040.660915;59820;89025.49914;677298.0881;1549.881209;39.72727273;0.00;0.301204391;-0.006;-0.133;-0.289;-0.283;-0.305;-0.776;0.009;0.000;0.000;0.000
Sergipe;2012;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;121;700;684211.94;977.4456286;26979;40150.76799;1019013.218;1455.733169;5.785123967;0.01;0.677830332;-0.003;-0.353;-0.187;-0.079;-0.153;-0.365;-0.002;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;9;4252;11690147.91;2749.329236;0;0;17410417.08;4094.641834;472.4444444;0.03;3.226570286;0.018;-0.013;-0.081;-1.161;-0.287;-0.990;0.231;0.000;0.002;0.000
Sergipe;2012;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;46;1637;7593019.04;4638.37449;682046;1015036.536;11308464.99;6908.042143;35.58695652;0.01;0.727379443;-0.002;-0.253;-0.403;-0.932;-0.513;3.328;0.014;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;5;35;39696.93;1134.198;0;0;59121.58796;1689.188227;7;0.00;0.044251409;-0.008;-0.025;-0.167;-0.187;-0.296;-0.882;-0.038;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;51;1094;1083620.52;990.5123583;134097;199566.238;1613861.976;1475.193762;21.45098039;0.00;0.295418539;-0.006;-0.420;-0.738;-0.396;-0.599;-0.384;-0.004;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;271;6267;6852820.25;1093.476983;955826;1422482.226;10206069.21;1628.541442;23.12546125;0.01;1.695327613;0.006;-0.635;-0.493;-0.244;-0.366;-0.139;0.006;0.000;0.001;0.000
Sergipe;2012;metalurgia;Metalurgia;24;11;112;128707.88;1149.1775;4170;6205.88986;191687.7262;1711.497555;10.18181818;0.00;0.054367137;-0.008;-0.134;-0.434;-0.673;-0.541;-1.076;-0.034;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;158;1608;1825928.63;1135.527755;255913;380855.6095;2719399.211;1691.168663;10.17721519;0.00;0.363997336;-0.005;-1.097;-0.867;-0.356;-0.698;-0.229;-0.001;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;7;214;245284.84;1146.190841;54244;80727.16776;365308.5829;1707.049453;30.57142857;0.00;0.148986802;-0.007;-0.112;-0.296;-0.365;-0.303;-0.404;0.002;0.000;-0.001;0.000
Sergipe;2012;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;12;783;680517.89;869.1160792;104970;156218.767;1013511.581;1294.395378;65.25;0.00;0.419103564;-0.005;-0.136;-0.362;-0.308;-0.390;-0.740;0.026;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;19;144;173681.42;1206.120972;117424;174753.0961;258667.8957;1796.304831;7.578947368;0.00;0.04284246;-0.008;-0.442;-0.710;-0.543;-0.844;-0.800;-0.015;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;29;374;317408;848.684492;29893;44487.44978;472723.3313;1263.966126;12.89655172;0.00;0.088800962;-0.007;-0.173;-0.881;-1.254;-1.200;-1.039;-0.021;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;2;45;67394.99;1497.666444;0;0;100372.9716;2230.510481;22.5;0.00;0.052143282;-0.008;-0.037;-0.182;-0.182;-0.274;-0.308;-0.035;0.000;-0.001;0.000
Sergipe;2012;fabrica_o_de_m_veis;Fabricação de móveis;31;122;1846;1702957.49;922.5121831;144595;215189.6029;2536255.349;1373.919474;15.13114754;0.01;0.806634645;-0.002;-0.540;-0.401;-0.122;-0.239;-0.171;0.004;0.000;0.000;0.000
Sergipe;2012;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;74;816;638668.3;782.6817402;43645;64953.49231;951183.9852;1165.666648;11.02702703;0.01;0.667017907;-0.003;-0.315;-0.222;-0.097;-0.155;-0.332;0.002;0.000;0.000;0.000
Sergipe;2012;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;77;491;801115.77;1631.600346;10695;15916.54486;1193120.89;2429.981447;6.376623377;0.00;0.354196418;-0.005;-0.453;-0.273;-0.098;-0.272;0.005;-0.003;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;368;7233;7411412.8;1024.666501;1373453;2164335.524;11634432.41;1608.521002;19.6548913;0.00;0.597556531;-0.003;-1.056;-2.196;-1.683;-1.395;-0.064;-0.012;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_bebidas;Fabricação de bebidas;11;19;1604;2106957.19;1313.564333;574885;905923.9944;3307500.428;2062.032686;84.42105263;0.01;1.471557269;0.004;-0.060;-0.153;-0.221;-0.142;-0.173;0.016;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;6;377;347863.66;922.7152785;32274;50858.50387;546076.2135;1448.47802;62.83333333;0.02;2.99034877;0.017;-0.002;-0.009;-0.053;-0.027;-1.679;0.014;0.000;0.002;0.000
Sergipe;2011;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;151;4422;4434803.88;1002.895495;568689;896160.1198;6961753.091;1574.344887;29.28476821;0.01;1.755949464;0.006;-0.220;-0.319;-0.110;-0.216;0.066;0.007;0.000;0.001;0.000
Sergipe;2011;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;194;2516;1672951.2;664.9249603;196361;309432.5673;2626198.024;1043.798897;12.96907216;0.00;0.428937925;-0.005;-1.689;-1.111;-0.187;-0.470;-0.106;0.002;0.000;0.000;0.000
Sergipe;2011;prepara_o_de_couros_e_fabrica_o_de_artefatos_de_couro_artigos_para_viagem_e_cal_ados;Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados;15;26;6491;4477101.2;689.7398244;280073;441348.88;7028151.405;1082.753259;249.6538462;0.02;1.905982823;0.008;-0.432;-0.408;-0.120;-0.196;-0.207;0.208;0.000;0.001;0.000
Sergipe;2011;fabrica_o_de_produtos_de_madeira;Fabricação de produtos de madeira;16;52;434;311640.49;718.0656452;9819;15473.12541;489213.0979;1127.21912;8.346153846;0.00;0.257823647;-0.006;-0.473;-0.332;-0.093;-0.170;-0.276;-0.003;0.000;-0.001;0.000
Sergipe;2011;fabrica_o_de_celulose_papel_e_produtos_de_papel;Fabricação de celulose, papel e produtos de papel;17;12;413;371239.49;898.8849637;54183;85383.47633;582771.5807;1411.069203;34.41666667;0.00;0.283064997;-0.006;-0.132;-0.286;-0.285;-0.293;-0.829;0.005;0.000;0.000;0.000
Sergipe;2011;impress_o_e_reprodu_o_de_grava_es;Impressão e reprodução de gravações;18;106;641;542990;847.0982839;25950;40892.92233;852385.4523;1329.774497;6.047169811;0.01;0.614448424;-0.003;-0.360;-0.188;-0.085;-0.149;-0.400;-0.002;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_coque_de_produtos_derivados_do_petr_leo_e_de_biocombust_veis;Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis;19;8;4239;10213593.7;2409.434702;130634;205857.6499;16033294.69;3782.329487;529.875;0.03;3.095707823;0.017;-0.014;-0.087;-1.031;-0.283;-0.703;0.272;0.000;0.002;0.000
Sergipe;2011;fabrica_o_de_produtos_qu_micos;Fabricação de produtos químicos;20;50;1363;5906508.47;4333.461827;707138;1114332.921;9272034.28;6802.666383;27.26;0.00;0.598939019;-0.003;-0.248;-0.413;-0.885;-0.536;3.378;0.007;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_produtos_farmoqu_micos_e_farmac_uticos;Fabricação de produtos farmoquímicos e farmacêuticos;21;5;50;42268.71;845.3742;0;0;66353.40152;1327.06803;10;0.00;0.064263601;-0.008;-0.027;-0.161;-0.187;-0.278;-1.202;-0.031;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_produtos_de_borracha_e_de_material_pl_stico;Fabricação de produtos de borracha e de material plástico;22;54;1224;1004577.96;820.7336275;117000;184372.7134;1576986.02;1288.387271;22.66666667;0.00;0.330684766;-0.006;-0.420;-0.718;-0.389;-0.567;-0.465;-0.002;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_produtos_de_minerais_n_o_met_licos;Fabricação de produtos de minerais não-metálicos;23;256;5517;5344230.1;968.6840856;843636;1329431.269;8389369.953;1520.639832;21.55078125;0.01;1.507465139;0.004;-0.605;-0.507;-0.237;-0.352;-0.131;0.004;0.000;0.000;0.000
Sergipe;2011;metalurgia;Metalurgia;24;13;76;66338.81;872.8790789;3766;5934.595202;104138.6334;1370.245177;5.846153846;0.00;0.035120169;-0.008;-0.136;-0.450;-0.683;-0.549;-1.269;-0.037;0.000;-0.001;0.000
Sergipe;2011;fabrica_o_de_produtos_de_metal_exceto_m_quinas_e_equipamentos;Fabricação de produtos de metal, exceto máquinas e equipamentos;25;145;1328;1341220.76;1009.955392;193604;305087.9898;2105447.732;1585.427509;9.15862069;0.00;0.292627498;-0.006;-1.052;-0.889;-0.358;-0.695;-0.265;-0.003;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_equipamentos_de_inform_tica_produtos_eletr_nicos_e_pticos;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;26;10;273;270751.07;991.7621612;0;0;425024.9052;1556.867785;27.3;0.00;0.18505648;-0.007;-0.108;-0.296;-0.344;-0.309;-0.463;-0.002;0.000;-0.001;0.000
Sergipe;2011;fabrica_o_de_m_quinas_aparelhos_e_materiais_el_tricos;Fabricação de máquinas, aparelhos e materiais elétricos;27;9;672;538358.17;801.1282292;83458;131516.0506;845114.4077;1257.610726;74.66666667;0.00;0.361475113;-0.005;-0.136;-0.358;-0.310;-0.368;-0.700;0.035;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_m_quinas_e_equipamentos;Fabricação de máquinas e equipamentos;28;23;432;470335.24;1088.738981;110386;173950.1397;738332.0435;1709.101952;18.7826087;0.00;0.128701233;-0.007;-0.427;-0.683;-0.543;-0.790;-0.714;-0.003;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_ve_culos_automotores_reboques_e_carrocerias;Fabricação de veículos automotores, reboques e carrocerias;29;23;345;259644.65;752.5931884;32334;50953.05398;407590.0522;1181.420441;15;0.00;0.078709734;-0.008;-0.169;-0.902;-1.369;-1.232;-1.019;-0.023;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_outros_equipamentos_de_transporte_exceto_ve_culos_automotores;Fabricação de outros equipamentos de transporte, exceto veículos automotores;30;2;52;75691.94;1455.614231;0;0;118821.1726;2285.02255;26;0.00;0.063936052;-0.008;-0.034;-0.168;-0.180;-0.240;0.025;-0.031;0.000;-0.001;0.000
Sergipe;2011;fabrica_o_de_m_veis;Fabricação de móveis;31;100;1831;1536015.87;838.8945221;150526;237204.1629;2411237.006;1316.896235;18.31;0.01;0.816876472;-0.002;-0.521;-0.383;-0.110;-0.215;-0.137;0.007;0.000;0.000;0.000
Sergipe;2011;fabrica_o_de_produtos_diversos;Fabricação de produtos diversos;32;64;747;513260.95;687.0963186;43688;68845.08635;805716.8033;1078.603485;11.671875;0.01;0.628868932;-0.003;-0.293;-0.214;-0.082;-0.145;-0.322;0.003;0.000;0.000;0.000
Sergipe;2011;manuten_o_repara_o_e_instala_o_de_m_quinas_e_equipamentos;Manutenção, reparação e instalação de máquinas e equipamentos;33;65;377;579490.2;1537.109284;9883;15573.97886;909683.4495;2412.953447;5.8;0.00;0.295733961;-0.006;-0.393;-0.249;-0.091;-0.240;0.134;-0.003;0.000;0.000;0.000
Sergipe;2010;fabrica_o_de_produtos_aliment_cios;Fabricação de produtos alimentícios;10;370;6861;6313309.38;920.1733537;1239971;2138540.041;10568344.14;1540.350407;18.54324324;0.00;0.584002516;-0.003;-1.059;-2.123;-1.578;-1.297;-0.073;-0.013;0.000;0.000;0.000
Sergipe;2010;fabrica_o_de_bebidas;Fabricação de bebidas;11;20;1446;1906606.57;1318.53843;524457;904514.9398;3191618.398;2207.204978;72.3;0.01;1.364104508;0.003;-0.059;-0.153;-0.217;-0.136;-0.069;-0.001;0.000;0.000;0.000
Sergipe;2010;fabrica_o_de_produtos_do_fumo;Fabricação de produtos do fumo;12;8;572;508771.58;889.4608042;11279;19452.54617;851672.6842;1488.938259;71.5;0.04;4.369868072;0.028;-0.001;0.000;-0.062;-0.025;-1.517;0.024;0.000;0.004;0.000
Sergipe;2010;fabrica_o_de_produtos_t_xteis;Fabricação de produtos têxteis;13;125;4446;4129852.19;928.8916307;576313;993949.3962;6913283.757;1554.944615;35.568;0.01;1.695411088;0.006;-0.230;-0.336;-0.111;-0.217;0.119;0.011;0.000;0.001;0.000
Sergipe;2010;confec_o_de_artigos_do_vestu_rio_e_acess_rios;Confecção de artigos do vestuário e acessórios;14;168;2646;1650318.71;623.7032162;196948;339670.1891;2762598.032;1044.065772;15.75;0.00;0.446815063;-0.005;-1.615;-1.108;-0.158;-0.449;-0.083;0.003;0.000;0.000;0.000
