Coluna;;CNAE 2.0 Div
UF;Ano;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;FABRICAÇÃO DE BEBIDAS;FABRICAÇÃO DE PRODUTOS DO FUMO;FABRICAÇÃO DE PRODUTOS TÊXTEIS;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;FABRICAÇÃO DE PRODUTOS DE MADEIRA;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;FABRICAÇÃO DE COQUE, DE PRODUTOS DERIVADOS DO PETRÓLEO E DE BIOCOMBUSTÍVEIS;FABRICAÇÃO DE PRODUTOS QUÍMICOS;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;FABRICAÇÃO DE PRODUTOS DE BORRACHA E DE MATERIAL PLÁSTICO;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;METALURGIA;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;FABRICAÇÃO DE VEÍCULOS AUTOMOTORES, REBOQUES E CARROCERIAS;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;FABRICAÇÃO DE MÓVEIS;FABRICAÇÃO DE PRODUTOS DIVERSOS;MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Total
;2019;19278977,8;3035117,09999998;263513,559999987;5687300,93999992;19325204,7;278103,940000018;503884,049999987;374630,310000009;1176335,90000002;11352334,5899999;1705714,35999999;2394,21999999881;2626509,12000005;8485951,66000009;123635,319999991;1397127,04999999;20262,0099999988;998674,589999995;626812,750000023;444411,730000004;11595,2700000005;1757243,63000001;1277146,12000002;3080838,08;83833718,8
;2018;19802854,2700001;3270910,34000004;239078,489999983;6601835,74999999;17673721,8800002;249394,469999976;527770,030000005;334990,720000003;1363389,47;11872854,71;1707282,4;2242,93000000063;2366441,51000002;8091331,07000013;143723,130000003;1389445,09000003;69427,1100000041;81449,6700000092;834396,869999993;399639,07000002;15462,0899999989;1833369,74999999;1211084,99000001;3761514,04000004;83843609,8500005
;2017;18877543,5100001;3242870,48999998;183318,069999998;6504496,42999996;18438020,39;179222,340000002;548026,540000006;589472,970000009;975428,529999996;11919458,3000002;1708538,29999998;2961,12999999896;2250753,91999998;8687918,74999998;176369,070000007;1408118,61999998;71643,139999995;55050,1900000023;1141930,26000003;396519,999999986;12509,2299999986;1752975,31000001;1197220,93000005;3366548,59000015;83686915,0100004
;2016;18264639,8500001;3090525,53999995;331984,569999993;6236835,94000004;17787144,71;659767,989999997;565203,249999998;499801,690000002;901258,520000016;12168382,1299997;1570754,30999994;2031,25;2122364,67000003;8457445,21000007;152895,200000006;1649456,49000003;67303,0800000001;131393,019999997;1224705,04000004;343353,980000005;20882,6300000018;1732267,45000004;1219066,49000004;2010382,38000002;81209845,39
;2015;16711225,4399999;3202989,78999992;257660,250000007;6270514,53999996;16951438,3199999;408263,299999999;594474,06;506156,980000011;1028989,69999998;12432946,6799997;1568840,13;6188,50000000186;2095875,06;7877484,62000016;145471,800000011;1710975,33999997;157090,410000006;157102,270000014;1486555,02000003;376028,349999991;19177,0999999996;1911356,14000002;1148014,50000002;2255995,99999997;79280814,2999996
;2014;14826467,5100002;3831874,96999999;160369,090000008;6869414,34999992;16984345,35;364773,09;563112,910000004;481166,380000016;958977,050000005;11617751,8699998;1450314,44000002;5776,46000000089;2010484,90000003;8005700,65000004;138207,100000002;1844557,29000003;83445,1600000053;193052,630000005;1312686,13000001;364139,469999995;44794,440000006;1747773,12000001;1278706,08000001;2195753,45999995;77333643,8999999
;2013;13815989,3;2990768,80000004;143019,000000001;7428078,8400001;14130207,4800002;618695,550000002;488861,159999982;457718,010000011;918734,400000011;10427177,8599999;1149610,05999999;4614,91999999993;1734978,29000002;8105017,71999995;101459,69;1844821,88000002;80081,299999991;144379,940000002;860485,689999981;311983,619999988;34977,7599999988;1566240,13999996;1265006,10000001;3448887,06999999;72071794,5800001
;2012;13163363,5500001;2695967,70000008;118381,509999999;5768485,36000005;14255896,0000002;719493,500000013;483971,330000001;459851,930000008;880046,979999979;9786446,10999999;1047276,86;25426,1599999974;1655220,35000002;6976550,72000022;399837,439999989;1414712,18000002;56289,8300000029;140795,419999996;783257,00999999;340053,019999995;50020,419999999;1296653,48999999;1148212,00000005;2006149,16000006;65672358,0300007
;2011;11561404,3800001;2443783,36000003;110811,419999992;6010526,49999995;14590675,5099999;595680,349999981;460783,710000005;317432,58;714967,749999992;8780197,34999992;888226,100000002;16821,1599999992;1649577,14;6680004,31000008;58675,2300000014;1406441,53999998;55897,4400000051;156216,589999985;639203,370000011;321367,869999992;36472,48;1122677,43;213228,739999996;2137139,89;60968212,1999999
;2010;10662671,51;2232030,66000005;85299,839999998;6635072,13;15793265,32;593699,360000004;385352,240000007;287632,490000005;839198,870000025;18719993,4699998;702712,950000017;103823,920000004;1978299,26000001;5226486,57000006;52864,3499999978;3357080,74000002;79509,3099999996;54397,4300000016;516139,410000007;288322,959999998;23648,3900000015;982243,980000001;415095,13000002;1754481,42000002;71769321,7100001
;2009;9693904,48000008;1695208,44000003;78798,8099999954;6134987,88000006;12426896,94;487642,140000011;320661,640000007;327504,940000004;605355,480000026;2623860,68;546942,36;89888,1399999941;1259735,59000002;3937004,15000005;46920,4799999963;2910781,96999999;103421,030000004;51482,120000001;493956,570000004;205790,850000006;12854,0499999993;720298,690000005;101340,850000001;946477,369999987;45821715,6500003
;2008;8137870,85999997;1598525,08000005;74421,8000000054;6197996,25000003;12400579,97;687389,690000026;282977,749999991;214729,480000005;568315,220000002;2443070,75999999;461729,640000013;128017,809999999;1062536,25000002;3205044,05000005;83260,4000000013;2121625,04999995;45467,8400000003;82982,0099999947;476295,489999996;158406,270000006;16159,0099999993;761327,340000013;92746,8599999971;767388,910000009;42068863,7900001
;2007;8469840,85000014;1138260,71999998;63024,6800000006;6251900,95999997;8905423,42999991;854113,280000001;258569,540000001;217209,120000005;497359,680000002;2367037,35999997;388789,790000001;112592,170000005;962732,69999999;2799665,93000003;64180,9799999958;1310390,56000002;29569,3900000041;50510,8400000036;386216,900000005;124768,160000002;17178,0500000026;621022,979999996;522223,689999985;972506,659999995;37385088,42
25 - Paraíba;Total;225720672,560001;41080995,0900001;1836819,16999999;125243155,7;40756302,8200002;204560385,06;2963805,58000003;13366025,58;20823101,42;84996670,9;10494750,1000001;570177,619999993;51280649,3500001;118224187,49;3612797,64000003;31709891,5399999;4199607,52999997;2427828,79999995;5486099,56999997;1418147,47000002;324153,160000004;22048966,5500001;5891491,34000003;12243663,47;1031280345,51
;2019;23342213,4800003;2949595,79999993;8345,62999999989;10986385,6200002;3546148,3900001;23822124,2800002;181091,049999994;1164012,12000001;2099411,09;9454559,74000002;1099403,50999996;51684,7199999997;4359289,12000001;11516271,0500002;252469,670000001;3447011,00999989;253745,659999982;227622,569999998;514319,169999974;127277,489999999;30826,1300000045;1891011,57000002;514147,270000003;1473750,02999995;103312716,170001
;2018;24912536,0300002;3739589,56000004;16949,7399999984;11829244,72;3823360,92000001;22936165,2899999;201049,209999998;1057706,85;2658516,32;8258866,13000002;1116711,65999999;62865,8599999947;4614259,02000002;11713825,6200001;418802,329999998;3322855,41999999;287276,910000004;261038,260000009;519619,029999997;135680,189999998;57958,1700000046;2150281,55000001;583707,240000018;1365539,65;106044405,68
;2017;25736092,8799999;3312271,20000001;14661,879999998;11970392,97;3640292,75999995;21361826,9500001;288388,469999998;1016636,24999999;2592647,82999995;7391099,95999994;1010816,78000003;0;4514927,2800001;11727362,7600002;508556,54999998;3222689,71000002;268415,129999981;308222,700000003;604442,449999994;175745,22;35692,5799999963;2093926,78999996;663837,889999986;1145284,84;103604231,83
;2016;24973090,9800003;3944567,15000002;163600,919999984;11572253,2000001;4104421,34000008;21117891,94;295857,040000004;982084,260000001;2081629,64000005;7135496,43999998;976686,200000028;20443,0100000026;4631013,12999997;11877072,53;454962,340000008;3111486,35000001;348447,269999994;292912,649999978;629505,469999971;157259,280000005;35948,5900000026;2084217,38;591767,220000001;1035387,91000002;102618002,24
;2015;22470028,6400001;3783831,86000003;117741,390000006;11212792,74;4113506,47000006;18483177,1;287123,620000016;1116467,97999999;2415138,74000002;7267417,84999994;901804,300000033;22166,4899999993;4584373,04000001;12644031,59;440627,26000001;3293418,56;350623,940000002;231272,239999993;557730,010000014;141362,520000002;42923,6499999948;2100966,95999996;592935,649999972;1166355,92999998;98337818,53
;2014;20317314,9200001;3979400,34000003;83248,6299999966;11340900,19;4081264,7599999;17235544,4899999;291821,419999998;1230425,63999998;1843947,10999996;6988098,06;915807,45000003;18601,9499999993;4908433,78000003;12544062,26;312433,710000007;3185747,54999999;402633,600000008;142534,129999998;635585,910000013;164085,589999999;47492,3600000036;2288555,06000005;491733,360000019;986693,550000036;94436365,8200001
;2013;18133016,1;3851277,93999998;214786,700000018;10620550,91;3425029,16000004;16346356,79;267712,550000021;1076222,54;1742508,89999998;5653072,01000005;816427,099999974;48657,6899999999;4803700,46999995;10177959,26;316475,880000001;2915771,64000003;340151,709999994;231851,290000003;443070,870000002;105043,75;34098,1599999946;2083642,32;524937,37;850053,310000017;85022374,42
;2012;16544172,97;3399084,79000002;215365,199999991;9183336,2100001;3129232,01000002;14778472,6900001;191461,289999996;954425,729999961;1643658,24000003;5762608,06999999;747459,179999988;82374,1600000057;4714646,97999994;8733706,40999994;254391,01000001;2479958,69;361770,889999989;143116,090000001;400234,190000018;104711,460000003;4598,25;1737708,89000001;443519,459999995;1009710,7;77019723,5600002
;2011;15004161,97;3052379,75000007;204417,910000007;7947133,02000001;2764590,36000004;12638150,4600001;245507,119999995;1047659,79999999;1457846,82;4928368,10000004;649579,840000019;68587,4799999977;4036751,64000001;7453117,86999999;186569,720000008;1975928,76999997;378043,769999988;132751,369999994;358078,579999986;95341,2900000028;13643,29;1676923,44000003;354892,050000012;842778,54;67513202,9600003
;2010;11030406,6300001;2820322,60000001;191114,220000002;7986086,26999999;2636318,0399999;11018453,1000001;232836,210000004;1141003,34000002;1134566,09;5962097,89000003;598409,879999993;55124,5099999979;3446682,96000001;6672272,03000011;147848,059999999;1625480,49000001;442797,010000007;115848,509999985;245651,200000001;78358,7200000067;9569,22000000067;1293654,93999999;272157,820000013;849104,739999999;60006164,4800003
;2009;8755137,10000004;2294086,83999996;211897,129999979;7250563,67000008;2188505,61000007;8542832,35999992;189649,149999994;924015,130000035;438860,560000004;6136871,10000002;541831,86;44192,6999999974;2710015,60000003;4973630,64000001;111631,249999998;1279519,75000002;349269,070000013;106331,179999996;187396,57;56743,9300000016;7135,15000000084;1056162,51000002;268265,680000003;608834,049999992;49233378,5900002
;2008;7735325,66000004;2073683,89999999;237352,750000007;6676549,79;1810833,25999998;8384316,04000004;137134,80000001;881609,910000007;389629,43000001;5230155,44999999;593457,75000002;51417,8400000003;2194156,14000001;4394626,02999993;105737,720000004;1020129,74000002;236468,299999999;123077,469999997;169322,549999993;41727,7400000007;3857,86000000127;891770,840000015;284378,660000006;562362,650000011;44229082,2800001
;2007;6767175,20000011;1880903,36000002;157337,070000003;6666966,39000007;1492799,74000006;7895073,57000001;154173,650000005;773756,030000011;324740,650000007;4827960,10000001;526354,590000015;44061,2099999986;1762400,19000003;3796249,44;102292,140000004;829893,86;179964,270000008;111250,339999996;221143,570000002;34810,29;409,75;700144,300000018;305211,67;347807,570000002;39902878,9500004
26 - Pernambuco;Total;1182770705,54;195409469,32;4589870,3199999;87026094,1300006;212662502,750002;36301508,5700001;11033042,3599999;101278725,31;49853752,8300003;103431380,92;249265662,55;40716845,4899999;185416817,24;295205667,73;96829686,7099996;156166317,81;10982689,9799999;108519504,38;90675371,1900002;181917849,28;188969158,38;76396040,1000001;26954845,1000001;80197288,0200001;3772570796,01
;2019;120121962,450001;18586503,6900001;8703,36000000313;9127232,39000005;21095249,9699999;3251093,02000002;1066141,89;8434297,68000002;5014746,60999991;21779210,7799999;28828469,4200001;4924766,44999995;20376754,4900002;25965158,31;7755111,94000004;14921350,8499999;889670,779999996;10201915,33;5421385,80999997;33149875,9999999;1974934,18999997;7249130,61999986;2841218,19000002;10658014,1499999;383642898,370001
;2018;115583204,210001;17781873,1299997;6920,40000000037;8802890,41000016;21517191,1600002;3260363,31000001;1059189,39000002;8662219,41;5050223,66999999;10380561,48;26886467,7300002;4575083,65999996;20625455,9999999;27803798,1500002;8733585,96000007;14944745,51;943966,779999981;9348793,66999994;6895821,05000002;32677890,1599999;11979701,0199999;7189664,57000016;2896496,64999999;9904255,06999992;377510362,550001
;2017;115021197,099999;16943278,8000001;6657,87999999849;8564433,29000003;21337591,5700003;4127974,80000007;1240639,56999995;8965730,39999988;4848564,50000003;7462719,82999989;25346102,3399998;4415737,79000012;20461058,0100002;28523732,3199998;8851508,55000001;13969188,13;914698,609999957;9149885,24000008;7033202,41999996;29454431,34;17313455,45;7204450,4299999;2743931,65999997;9472472,08999999;373372642,119999
;2016;110717225,17;15424328,0699999;461632,490000008;7930651,50000004;20292401,2700001;3902473,35000001;1065052,58999998;9961717,26;4310665,14000007;8489860,55000004;24839384,1899999;3905539,31000006;18826380,05;29797477,3899999;8069369,52999978;13929978,96;849928,809999974;8861357,43999991;7313138,55000012;24594333,0499999;17371342,4800002;7019372,29999996;2835036,91000004;8870729,13000005;359639375,49
;2015;104559959,44;16775513,4699999;534818,379999966;8031446,45000011;20326365,1699999;3468725,97999999;1152145,83999998;10263872,9799999;4056520,25000004;8008583,84;23391654,6500001;3763537,72999991;18177303,38;32205027,5599997;8520298,99999991;16147456,2999998;1022615,83999999;8373942,43000005;6723216,82999989;21739764,01;17670273,0800001;7440312,92999997;2688004,35999999;8860797,02000005;353902156,919999
;2014;102655739,64;20930923,2899999;536282,580000014;7916144,19000009;21141747,7700004;3175885,42;1183701,60999998;9932218,09000005;4465037,18000005;6432145,08;22428954,7200002;2974350,93999994;16489373,64;31949360,96;9294257,64000006;16653501,9499999;1363029,02999998;9286034,27999989;7555601,93000008;10297422,78;23882603,8199999;7468359,33000001;2720661,95000004;8454241,60000003;349187579,42
;2013;88918715,1000001;18533334,6300001;707955,909999991;7158732,80000008;19452612,9600002;2988315,36000002;807309,470000005;9277964,57999996;4107940,83000004;7464305,22999999;21094849,14;3314870,36999989;13824007,8899999;28947122,0099999;8351183,51999995;15576314,1300001;1308140,91999999;10635053,3300001;12197603,1700002;7189910,1499999;38044064,3800001;7623041,43999998;2656901,81000001;7163348,48000003;337343597,61
;2012;85598551,1;17387240,9;520057,189999975;6685503,75999999;17020486,8099999;2680448,17999996;849088,609999994;8648446,32999991;3969842,92999999;6833703,57999991;18263316,46;3148373,59999998;13037593,15;23274130,6100002;7551621,04000007;12533355,2500001;792114,620000004;10341757,5500001;13249692,61;4951318,42000003;20747075,16;6654772,05000007;1907907,78999999;5022229,61000007;291668627,31
;2011;82014714,6300001;15988044,8000001;514548,609999946;5214787,42000004;13636543,92;2356178,39999999;605557,869999992;7321196,94000012;3252193,92000005;7444376,22999996;14550999,7599999;2681441,85000001;11287321,4;18765246,78;7260676,59999997;10299199,78;717265,57000001;8592808,91000007;9437810,05999983;5971644,36000006;18269418,7699998;5475068,47000004;1606875,66000001;3679751,54;256943672,25
;2010;72033901,8999989;11512677,6500001;410306,430000007;5016973,35999998;12128073,5800001;2127671,13;580483,649999999;6250305,7;3047274,44000006;8769080,91000001;13073483,7999998;2571809,76999995;10147152,78;14229844,4400004;6542160,32999988;9222318,72999995;448439,049999994;6931858,07000003;4894816,37000005;3250471,76000004;11638344,5200001;4803827,42000002;1273947,86000004;2525235,80999998;213430459,459999
;2009;69707692,8800002;9939521,73999995;324831,789999977;4164962,63000006;9552721,07000033;1646313,66000001;483374,650000006;4982327,54999998;2952726,34000004;3748608,09999999;11579342,46;1933034,24000007;8991851,03000005;12790253,8000001;5139506,25999993;6704486,81000002;409507,779999998;6073494,37999997;4067135,00000005;2907759,00999999;6614882,80000009;2973535,61000004;1034101,16000001;1916351,15000003;180638321,900001
;2008;62043399,8499998;8262674,71999995;301515,140000007;4392647,67999997;8056171,88000042;1644651,47000004;491751,800000003;4845076,94000005;2668909,18000002;3442752,71;9936627,05000011;1264577,44000006;7106875,88000007;11134869,6000001;5393189,36999997;6041705,28;455028,510000003;5766609,9;3908330,73;3035292,73999998;3338525,52999999;2805810,91000003;961537,940000016;1854531,79999997;159153064,050001
;2007;53794442,0699999;7343554,42999997;255640,160000002;4019688,25000003;7105345,62000026;1671414,49000003;448605,420000007;3733351,45000001;2109107,84000001;3175472,59999998;9046010,83000002;1243722,33999997;6065689,53999997;9819645,80000005;5367216,96999996;5222716,12999993;868283,680000029;4955993,84999997;1977616,66;2697735,50000002;124537,179999997;2488694,02000005;788223,159999988;1815330,57000001;136138038,56
27 - Alagoas;Total;1042091079,41;31435641,64;4008046,47999997;8776967,37999996;8023819,78000011;1431088,55000004;3037519,05;1874164,72999999;8354954,05;26580794,1300001;74596648,6400007;1970040,57000003;43354240,2699997;29417539,2600001;2886193,43999999;13832743,8400001;278794,840000008;2457269,80000003;9588440,97000002;1846250,24000002;2141797,72000009;7989044,75000007;1390600,68;17717019,69;1345080699,91
;2019;75692375,24;3097171,23;353499,200000001;101780,110000007;874206,960000015;157443,750000014;359473,320000006;201268,09;839821,709999988;1206062,76000001;7622124,43000004;4195,92999999784;5406510,04000001;3688671,56999993;118924,689999998;1216271,94999999;36560,2700000014;558774,240000016;513148,48;128368,499999993;603090,969999997;806152,060000039;191675,350000003;2997384,13000003;106774954,98
;2018;83083717,1700002;3363103,88000001;371278,200000006;118081,920000006;861052,379999999;167146,740000011;392637,940000001;189567,320000004;987728,379999983;1094866,77000006;8030413,25000011;16323,0599999996;5184897,41;3449225,82000006;151808,140000001;1381073,21;0;438850,050000005;610764,699999981;160572,529999999;995959,090000069;842370,190000016;174845,510000007;2260709,46999999;114326993,13
;2017;89021728,3999997;3158829,14999999;413370,850000001;135338,200000009;863729,210000007;110453,529999997;336679,270000013;212655,310000006;939163,989999983;799005,090000018;8270962,82000018;42014,7599999998;6712195,64999983;3247322,06999996;192018,40999999;1158797,92000001;0;392601,880000002;626668,410000017;139806,030000006;13455,7200000025;845450,32999999;176785,830000001;1493011,30000002;119302044,13
;2016;88356173,1899997;2790795,83000004;555383,330000008;758399,559999986;863767,510000011;107726,510000008;241796,120000001;198021,849999988;690706,079999989;2154992,67999994;7558370,11000012;2840,78000000119;4453602,68999997;3468399,28000003;209926,460000009;1092653,21000002;4473,26999999955;337031,439999996;584361,550000008;136768,04;16016,8100000015;804651,820000018;152440,329999996;1278551,29;116817849,74
;2015;81937835,2000004;2975213,09000005;494683,159999988;934020,409999993;748414,370000012;87003,8099999987;278222,889999997;190026,729999999;674921,9;2683225,86000006;6361905,04000017;2746,21999999881;4025158,37999993;3735021,86999997;456717,33;1418237,15999998;5588,91000000108;245555,069999993;733422,209999986;166916,720000006;18323,6999999983;719547,219999983;156819,73;1365761,91000002;110415288,890001
;2014;82535717,8399999;2718483,05999999;451366,019999973;926684,549999978;705084,060000014;87278,0200000014;284453,869999992;167866,050000001;738460,659999996;1840644,62000001;5885046,70999988;246470,590000004;4192982,44000004;2470838,90999999;409407,620000003;1404824,24000005;23716,9100000001;183546,139999998;1077692,72999998;220681,559999999;39109,9100000057;667971,410000014;119644,159999999;1402006,25999999;108799978,34
;2013;88796953,2900001;583377,280000009;271718,260000001;841241,000000006;597921,839999999;144262,509999998;212396,209999998;139296,799999999;674039,520000003;2538891,43999999;5408061,17999998;216250,270000004;3402124,72999994;1576704,77000003;410696,309999985;1620541,05999999;26396,2599999979;74959,2800000031;1412963,80000002;190510,540000004;156083,610000007;670805,329999986;100151,099999993;1276868,92000002;111343215,31
;2012;93665031,3199999;2470089,95;233214,379999991;880506,379999987;526848,540000001;199765,059999994;285231,729999989;111051,449999996;619778,329999993;2248193,16999998;5334807,09000002;226763,539999994;2602393,88999999;1809653,49999997;240200,600000003;1027488,46999998;42362,6600000048;57895,4200000046;1160697,66000002;261957,279999995;109413,770000012;517082,999999993;94290,7399999937;1224020,93000001;115948738,86
;2011;89721045,7400001;2448781,09;199780,430000006;716921,330000009;437149,110000009;127974,090000004;173452,75;113587,360000009;590103,710000016;2108164,25000001;4154990,77000005;219678,030000003;2048599,06999999;1631598,08000001;182003,400000001;1181109,82000001;33113,8400000008;48446,4200000055;1033582,05000001;142050,530000004;64775,5599999991;526583,429999997;67569,2200000021;1033487,33999998;109004547,42
;2010;77359870,54;2582598,32999997;198116,640000004;661511,179999979;379737,62000002;99879,8600000036;100227,98;107119,839999992;509458,310000007;4570898,06000001;3842176,83000007;241684,470000002;1905389,35999999;1344164,26000006;154404,76;746542,870000019;28083,9300000016;42646,2900000075;628911,910000011;92290,7200000025;49740,8900000015;518205,360000014;45267,9900000002;860075,979999996;97069003,9800002
;2009;71465637,98;2315780,09999995;167821,329999993;902476,740000002;402430,010000011;64462,590000004;96171,8199999984;98139,7699999958;407908,050000022;1854562,52000002;3387146,51999995;248289,330000007;1360381,60999999;1213365,34000002;144285,259999999;606407,14000002;23571,7500000028;32874,9400000004;445600,889999992;78359,7800000003;24854,8900000001;380772,629999995;48991,4100000039;899741,339999984;86670033,74
;2008;63561580,3500002;1595671,94;153822,610000005;943637,089999979;362292,710000014;33936,8100000001;108761,370000007;76070,6599999978;355546,040000009;1746189,63999999;3678956,83000005;266000,520000015;1095064,91;935199,30000001;117818,080000003;530725,500000034;36428,3299999987;21745,1200000001;485932,55;85797,1300000073;17969,6700000013;377965,380000015;35091,5300000017;890957,079999991;77513161,1500003
;2007;56893413,1499997;1335746,70999998;143992,069999991;856368,910000019;401185,459999999;43755,2700000014;168013,779999996;69493,4999999995;327317,370000013;1735097,27000002;5061687,06000003;236783,070000002;964940,090000001;847374,490000014;97982,3799999985;448071,289999995;18498,709999999;22343,510000004;274694,029999999;42170,8800000008;33003,129999999;311486,590000011;27027,7799999989;734443,73999999;71094890,2399998
28 - Sergipe;Total;139155351,48;22176155,16;5151539,83000002;61246926,8799999;24521311,6100001;49666341,5600005;6041721,99000003;6231233,34000004;7044087,42000005;102696279,84;82369499,4499995;484818,810000011;14392931,4300002;77553859,8500006;2508370,59000003;22303932,3300001;3179064,6;11199873,67;3102026,24999995;23403022,99;1863668,94999998;19640867,1400002;9442659,89000008;10991421,03;706366966,090002
;2019;14716672,27;2077128,30999998;74974,4399999715;5608133,98999998;1975132,70000004;4314159,26000021;618231,880000033;676804,219999977;608879,960000006;7201705,21000002;3749874,19000005;64421,2100000056;1062289,88000004;6811016,25000004;248863,52;2760855,83000005;192664,220000007;1386445,13;163334,970000002;3965956,29999997;33085,7599999979;1624269,09000005;1332110,39000007;723945,489999987;61990954,4700005
;2018;17553086,8399999;1887216,62999998;499718,160000007;5609695,60999995;2007847,47;4591749,98000001;598564,659999989;632996,310000014;590516,050000017;7281823,71000004;6422516,42999996;51117,9300000025;1603242,17000002;6498220,39000006;302696,820000017;2363615,86;201879,520000006;1724798,07999999;198697,560000007;4412009,39999999;36758,0500000101;1703472,59;1190151,88000005;2591888,93999999;70554281,04
;2017;16809549,63;1866809,82000004;498886,860000028;5405381,12000002;1890404,62999999;4508879,21000009;577625,309999986;598940,790000019;640893,810000006;8138121,77000005;7026875,18999997;36287,9200000009;1473005,01000002;6270203,04999996;288121,769999991;2215968,44000003;313808,459999991;1289283,20999997;237236,349999985;4190793,52999996;59270,6200000024;1818891,28999999;1123504,99999998;558992,280000008;67837735,0700001
;2016;15892459,9399999;1845690,95000001;513966,080000024;5073137,13000003;2025710,05000004;4245073,61999991;652096,020000008;547451,169999986;676473,479999979;9204107,19000001;8031584,52999998;47688,3199999984;1364278,17999999;7160986,70000008;265658,609999995;2008635,31999999;373988,129999999;1012935,95000001;218342,510000002;3145983,04000001;93929,3000000026;1970612,14000002;1062072,20999999;630595,149999997;68063455,72
;2015;14653566,5799999;1744513,09000002;496669,550000007;5360430,91000003;2437982,50999999;4228422,68000004;650185,359999985;658702,650000012;717261,31000001;12318991,2500002;8668612,50999981;38048,9800000014;1347327,90000002;8470243,71999993;283629,339999996;2156477,79999999;355063,169999992;853839,279999996;225539,41;3364629,85000004;105972,979999988;1984396,51999999;1004036,77000001;1339114,09000001;73463658,21
;2014;11767568,7700002;1688353,68000001;453094,160000013;5782687,64999993;2553712,61999999;3916064,93999998;615381,52999999;517385,870000012;656398,290000027;13227729,2899999;8546917,99999974;34953,7200000016;1285071,00000001;8273942,83000028;282747,57000002;2361153,24000005;372324,139999999;827941,389999996;236945,029999991;2264351,27000002;149187,659999992;2276419,56000003;917572,490000009;1169585,03000001;70177489,7300003
;2013;10287859,6700001;1581212,37999997;447901,560000015;5414263,08999998;2361861,96;4752747,79000001;471721,040000007;518795,050000045;660485,520000001;12368130,49;8181080,77000018;38510,709999999;1230132,12999998;7756533,84;287895,350000009;2267417,85999997;264301,819999998;912543,519999997;178744,309999995;854710,699999979;135139,700000015;2002695,28000005;940791,729999994;1078891,99999999;64994368,2700003
;2012;8844648,77000003;2356753,77999998;395157,800000012;4736911,27999996;2046095,76999997;4684168,0000001;515231,150000013;454768,819999982;684211,939999995;11690147,9099999;7593019,03999994;39696,9299999988;1083620,52000003;6852820,24999995;128707,879999995;1825928,63000003;245284,839999986;680517,890000012;173681,419999999;317407,999999982;67394,990000003;1702957,48999998;638668,299999998;801115,77;58558917,1699998
;2011;7411412,8000001;2106957,18999997;347863,660000017;4434803,88000004;1672951,20000002;4477101,20000015;311640,490000008;371239,489999985;542990;10213593,7;5906508,46999998;42268,71;1004577,96000001;5344230,10000013;66338,8100000061;1341220,76000002;270751,070000007;538358,170000004;470335,240000006;259644,649999995;75691,9400000023;1536015,87000001;513260,949999984;579490,199999993;49839246,5100005
;2010;6313309,38000004;1906606,56999999;508771,579999971;4129852,19000002;1650318,70999999;4042910,08999993;511195,499999989;316122,889999997;435122,310000003;8053904,37000005;5262696,49999992;34083,8000000017;888808,930000023;4104838,16000006;151648,910000001;946471,170000018;167876,94000001;560871,990000015;342038,08999998;207926,320000017;313280,249999996;957245,820000023;280244,599999997;694380,390000012;42780525,46
;2009;5072671,84999995;1587426,6;437835,939999989;3182018,74;1406012,73000001;2540778,15000001;214141,020000007;301840,510000005;316310,39;1722585,29000002;4705759,15000005;25730,1399999997;773633,739999987;3809804,38000005;59988,2800000031;808107,439999999;156811,500000002;490820,170000003;216556,409999989;165129,050000004;270691,599999976;886396,620000005;198050,95;313692,109999991;29662792,7600001
;2008;4862970,15000003;730062,059999997;256039,099999994;3251777,77999999;1338844,13000002;1833686,57000002;179078,600000008;317312,050000009;303934,36000001;1114106,2;4310963,27999998;10216,810000001;635800,420000002;3390335,12000006;74867,1500000008;836639,659999982;112701,129999999;457051,62;185302,750000002;139385,189999999;305982,700000003;651811,080000028;127717,860000004;251564,650000004;25678150,4200001
